   id    runId  sec cut_sec N500004 cut_run cut_nPri cut_EvRate cut_nGoodPri cut_ZDCx cut_BBCES cut_NhitsRatio cut_dcaXY cut_dcaXYZ cut_sumpt cut_meanpt cut_tracketa cut_trackphi cut_vz cut_vzVpd cut_nTOF cut_nBEMC cut_N500004
  853 16152047 1900       0   15959       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  854 16152049 1801       0   17399       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  855 16152051 1115       0    9117       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  856 16152052 1792       0   16339       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  857 16152054 1800       0   18323       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  858 16152057 1798       0   19394       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  859 16152058 2321       0   24839       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  860 16152059 1804       0   19430       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  861 16153001  857       0    9395       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  862 16153007 1828       0   15332       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  863 16153009 1824       0   17291       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  864 16153010 2161       0   22676       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  865 16153011 1894       0   20581       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  866 16153012  767       0    8480       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  867 16153013 1363       0   15006       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  868 16153014 1436       0   16079       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  869 16153015 1810       0   17787       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  870 16153016 1832       0   21504       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  871 16153019 1840       0   22081       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  872 16153020  128       1    1566       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  873 16153021 1823       0   21877       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  874 16153022 1503       0   14580       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  875 16153032 1815       0   15183       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  876 16153033  603       0    5689       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  877 16153034 1772       0   16617       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  878 16153036 1243       0   12486       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  879 16153037  955       0   10844       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  880 16153038 1824       0     325       1        0          1            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  881 16153039 2029       0   18555       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  882 16153040 1883       0   19322       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  883 16153041 1808       0   19210       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  884 16153042 1815       0   22483       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  885 16153043 1878       0   19259       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  886 16153044 1808       0   17527       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  887 16153046  461       1    5592       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  888 16153047 1889       0   23029       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  889 16153048 1361       0   16826       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  890 16154003 1691       0   12549       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  891 16154004 1532       0   13827       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  892 16154005 1964       0   17487       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  893 16154006 1854       0   19540       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  894 16154007  226       1    2418       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  895 16154008 1070       0   11362       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  896 16154009 1227       0   11804       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  897 16154010  251       1       8       1        0          1            0        0         0              0         0          0         0          1            0            0      1         1        1         0           1
  898 16154011  896       0    9325       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  899 16154021  132       1       1       1        0          1            1        1         1              1         0          0         0          1            0            1      1         1        1         0           1
  900 16154022 1829       0   14906       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  901 16155001 1808       0   17810       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  902 16155002 1924       0   19301       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  903 16155003 1595       0   16414       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  904 16155004 1146       0   11831       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  905 16155005   65       1     689       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  906 16155006 1170       0   12340       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  907 16155007 1804       0   17806       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  908 16155008 1802       0   12464       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  909 16155011  815       0    8803       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  910 16155012 1824       0   20839       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  911 16155013 1806       0   20888       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  912 16155014 2128       0   20478       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  913 16155015 1792       0   21021       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  914 16155016 1831       0   20961       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  915 16155017   90       1       1       1        0          1            0        0         0              0         0          1         0          1            1            1      1         1        1         0           1
  916 16155018  133       1    1596       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  917 16155019 1761       0   15813       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  918 16155028 1808       0   16964       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  919 16155031 1781       0      43       1        0          1            0        0         0              0         0          0         0          1            0            1      0         1        0         0           1
  920 16155032 1814       0   18695       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  921 16155034 1719       0   15403       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  922 16155035  394       1    4292       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  923 16155036  572       1    4990       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  924 16155038 1807       0   19230       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  925 16155039  135       1       0       1        0          1            1        0         1              1         1          1         1          1            0            1      0         0        1         1           1
  926 16155041 1840       0   19775       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  927 16155042 1809       0   20763       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  928 16155045  520       1    6203       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  929 16155047 1800       0   21013       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  930 16155048 1508       0   14477       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  931 16156005 1807       0   15760       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  932 16156006  478       1    3051       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  933 16156007 1845       0   17609       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  934 16156008 1812       0   20522       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  935 16156009 1804       0   18693       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  936 16156010  296       1       9       1        0          1            0        0         1              0         0          0         0          0            1            0      0         1        1         0           1
  937 16156011  972       0    9196       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  938 16156012  576       1    5131       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  939 16156013 1800       0   17944       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  940 16156014 1804       0   19636       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  941 16156015 1809       0   20505       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  942 16156017 1809       0   20861       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  943 16156019 1809       0   20453       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  944 16156020 1753       0   17523       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  945 16156021 1821       0   18961       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  946 16156022 1235       0   13223       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  947 16156028  719       0    7619       1        1          0            1        1         1              1         1          0         1          1            0            0      0         0        0         1           0
  948 16156030 1084       0   12192       1        1          0            1        1         1              1         1          1         1          1            0            0      0         0        0         1           0
  949 16156031  818       0    9305       1        1          0            1        1         1              1         1          1         1          1            0            0      0         0        0         1           0
  950 16156032  464       1    4466       1        0          0            1        0         0              0         0          1         0          0            0            0      0         0        0         0           0
  951 16156033 2364       0   24043       1        1          0            1        1         1              1         1          1         1          1            0            0      0         0        0         1           0
  952 16156034   97       1     687       1        0          0            1        0         0              0         0          1         1          1            0            0      0         0        0         1           1
  953 16156043 1545       0   15155       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  954 16156045  595       1    6306       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  955 16156048 1809       0   19423       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  956 16156049 1842       0   16156       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  957 16156050 1388       0   13067       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  958 16156051 1837       0   19591       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  959 16156052 1805       0   17533       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  960 16156053 1852       0   20922       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  961 16156054 1805       0   20780       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  962 16156056 2341       0   27121       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  963 16156057 1767       0   20767       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  964 16156059  553       1    5537       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  965 16157004 1826       0   15109       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  966 16157005 1808       0   17551       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  967 16157006 1816       0   18898       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  968 16157007 1081       0   11324       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  969 16157010  104       1     380       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  970 16157011  130       1     450       1        0          0            0        0         0              0         0          0         0          0            0            1      0         0        0         0           1
  971 16157013 1590       0   14371       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  972 16157015  649       0    5538       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  973 16157016 1110       0    9685       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  974 16157017  539       1    5517       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  975 16157018 1263       0   13645       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  976 16157019  846       0    8828       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  977 16157020 1860       0   19120       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  978 16157021 1803       0   20074       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  979 16157025 1817       0   17973       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  980 16157026 1828       0   20863       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  981 16157027  667       0    7375       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  982 16157034  163       1     773       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  983 16157035 1562       0   12952       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  984 16157036 1801       0   15701       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  985 16157037 1814       0   19398       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  986 16157038 1894       0   21038       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  987 16157039 2064       0   21262       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  988 16157040 1776       0   18243       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  989 16157042 1810       0   19859       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  990 16157043 1834       0   20148       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  991 16157044 1903       0   21773       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  992 16157045 1785       0   20725       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  993 16157046 1649       0   18911       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  994 16157047  247       1    3000       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  995 16157048   82       1     969       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
  996 16157049  522       1    6353       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  997 16157050  274       1    3272       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
  998 16157059 1485       0   11057       1        0          0            0        1         0              0         0          0         0          0            0            0      0         0        0         0           0
  999 16157062 1803       0   16096       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1000 16157063 1810       0   19220       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1001 16157064 1802       0   16264       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1002 16157065 1808       0   16694       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1003 16157066  745       0    6112       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1004 16157067  140       1    1366       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
 1005 16157068 1818       0   19262       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1006 16157069 1002       0   10330       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1007 16157071   96       1    1108       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
 1008 16157072  723       0    7233       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1009 16157073 1902       0   19491       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1010 16158001 1166       0   12501       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1011 16158002 1070       0    5590       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1012 16158003  290       1    2548       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1013 16158004  345       1    4070       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1014 16158005 1993       0   22622       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1015 16158006  932       0   10535       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1016 16158015  414       1    1789       1        0          0            0        1         0              0         0          0         0          0            0            0      0         0        0         0           1
 1017 16158016 1657       0   13319       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1018 16158017 1803       0   17449       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1019 16158018 2013       0   19229       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1020 16158019 1863       0   18221       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1021 16158020 1760       0   16226       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1022 16158021  180       1       5       1        0          1            1        0         1              0         0          0         1          1            1            0      0         0        0         1           1
 1023 16158022  209       1    2228       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1024 16158023 1807       0   12240       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1025 16158024 1857       0   15003       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1026 16158025  485       1    1957       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
 1027 16158026   53       1     283       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
 1028 16158027  641       0    7280       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1029 16158028  550       1    4565       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1030 16158029  599       1    5914       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1031 16158030 1814       0   16656       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1032 16158031 1914       0   20381       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1033 16158032  268       1    2767       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        1         0           0
 1034 16158033 1829       0   21102       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1035 16158034  242       1    2771       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1036 16158039   68       1       0       1        0          1            1        0         1              1         1          1         1          1            0            1      0         0        1         1           1
 1037 16158042  355       1    3527       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1038 16158043  182       1    1670       1        0          0            0        0         0              0         0          0         0          0            1            0      0         0        0         0           1
 1039 16158044   95       1    1015       1        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           1
 1040 16158045 1050       0   11474       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1041 16158046  757       0    8509       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1042 16158047 1679       0   18418       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1043 16158048 1843       0   14090       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1044 16158049 1806       0   19359       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1045 16158051 1254       0   13293       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1046 16158062 1807       0   14749       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1047 16158064 1814       0   19437       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1048 16158066 1809       0   19545       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1049 16158069 1808       0   20467       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1050 16158070 1853       0   20859       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
 1051 16159002 1805       0   14630       0        0          0            0        0         0              0         0          0         0          0            0            0      0         0        0         0           0
